fecha,costo,producto
2021-03-31 23:12:27,$27.58,hamburguesas
2020-04-05 05:53:07,$28.85,hamburguesas
2020-07-10 15:09:02,$13.45,hamburguesas
2020-03-11 14:14:24,$14.59,hamburguesas
2020-06-15 02:25:06,$11.03,hamburguesas
2020-02-25 07:44:18,$29.20,hamburguesas
2020-04-23 02:27:41,$21.78,hamburguesas
2021-02-15 14:46:54,$11.91,hamburguesas
2020-09-13 02:11:44,$24.22,hamburguesas
2021-02-08 06:51:59,$15.64,hamburguesas
2019-12-21 10:39:37,$26.65,hamburguesas
2020-04-14 18:56:52,$13.53,hamburguesas
2020-04-19 06:08:38,$29.63,hamburguesas
2020-12-28 18:34:43,$20.90,hamburguesas
2020-05-14 17:20:56,$22.32,hamburguesas
2020-02-14 21:19:54,$29.12,hamburguesas
2019-12-07 13:25:10,$21.09,hamburguesas
2020-03-31 13:43:29,$17.40,hamburguesas
2020-01-18 09:10:26,$28.78,hamburguesas
2021-01-30 17:57:55,$19.39,hamburguesas
2021-04-27 02:16:18,$26.94,hamburguesas
2021-03-14 01:13:56,$26.45,hamburguesas
2020-07-18 12:42:52,$27.86,hamburguesas
2020-07-13 05:10:37,$20.99,hamburguesas
2020-02-24 23:05:12,$29.24,hamburguesas
2020-05-19 02:36:25,$16.48,hamburguesas
2019-12-22 01:38:40,$25.34,combos
2020-06-14 02:23:20,$42.66,combos
2021-02-06 05:45:09,$49.12,combos
2020-10-31 17:43:26,$46.46,combos
2020-12-02 18:37:24,$36.35,combos
2020-04-02 04:01:09,$48.04,combos
2020-10-03 01:59:31,$39.89,combos
2020-05-14 14:34:55,$45.83,combos
2020-01-31 14:37:18,$30.97,combos
2020-02-28 13:11:52,$25.15,combos
2020-12-21 18:36:36,$20.05,combos
2020-03-26 21:06:57,$23.86,combos
2020-09-02 09:33:22,$20.51,combos
2020-08-29 09:41:43,$34.49,combos
2020-03-08 10:53:55,$48.99,combos
2020-09-27 19:48:24,$21.21,combos
2020-10-23 12:38:52,$45.23,combos
2020-03-25 21:56:22,$25.58,combos
2020-07-09 12:43:41,$28.09,combos
2021-02-16 10:19:45,$45.38,combos
2020-11-27 05:42:25,$22.95,combos
2020-10-11 12:49:33,$49.65,combos
2020-03-13 04:18:38,$34.26,combos
2019-12-26 10:06:15,$37.53,combos
2020-01-07 17:47:14,$44.80,combos
2021-01-20 13:32:15,$23.43,combos
2020-08-25 22:50:36,$27.51,combos
2020-09-09 07:56:53,$40.13,combos
2020-07-03 17:47:25,$23.59,combos
2021-03-03 03:51:06,$27.95,combos
2020-07-02 11:26:41,$26.58,combos
2021-03-21 04:48:39,$25.36,combos
2019-12-15 13:12:31,$31.06,combos
2020-04-25 16:48:29,$40.99,combos
2020-06-17 13:33:43,$38.88,combos
2021-02-05 12:11:12,$22.77,combos
2020-10-18 22:19:49,$27.66,combos
2021-01-21 14:47:33,$42.71,combos
2020-07-09 16:25:37,$41.94,combos
2020-07-30 13:42:20,$46.21,combos
2020-11-05 20:51:46,$39.36,combos
2021-03-30 07:32:30,$28.26,combos
2020-09-20 12:47:41,$42.30,combos
2020-09-07 09:11:06,$25.40,combos
2019-12-14 12:58:07,$46.07,combos
2020-08-15 05:30:06,$21.52,combos
2021-02-27 18:32:30,$32.82,combos
2020-04-03 09:43:31,$40.42,combos
2021-01-22 23:01:24,$24.04,combos
2020-01-26 20:49:05,$25.18,combos
2020-07-14 19:03:57,$36.31,combos
2021-01-14 23:21:37,$31.15,combos
2020-07-11 09:19:52,$41.43,combos
2020-02-04 17:33:51,$26.09,combos
2021-02-03 00:23:20,$41.21,combos
2020-04-14 15:55:47,$22.24,combos
2020-11-15 13:29:13,$42.81,combos
2020-12-29 03:38:13,$36.18,combos
2020-08-07 03:45:57,$47.40,combos
2020-05-12 05:42:46,$49.78,combos
2020-11-05 07:49:01,$44.10,combos
2020-08-26 13:49:35,$23.49,combos
2021-03-26 06:50:21,$44.52,combos
2020-01-09 12:32:52,$39.50,combos
2020-09-24 20:08:41,$21.53,combos
2021-02-06 09:18:20,$28.90,combos
2020-05-19 04:53:24,$46.83,combos
2020-01-02 12:16:46,$20.58,combos
2020-10-01 04:25:02,$25.02,combos
2021-04-17 19:30:31,$27.04,combos
2020-03-08 14:59:56,$25.02,combos
2021-01-18 01:47:29,$38.25,combos
2020-02-13 08:59:06,$46.68,combos
2021-03-16 18:11:14,$47.52,combos
2020-01-08 09:58:04,$40.03,combos
2019-12-18 00:50:06,$32.74,combos
2020-02-26 02:37:26,$29.73,combos
2020-02-02 06:16:44,$25.17,combos
2021-03-02 21:52:46,$33.67,combos
2020-03-18 19:35:16,$21.06,combos
2020-09-02 17:42:26,$25.32,combos
2020-03-09 02:23:36,$22.43,combos
2020-11-27 23:10:01,$35.01,combos
2020-06-05 23:49:54,$24.36,combos
2020-09-19 01:32:26,$20.74,combos
2021-03-14 12:18:31,$25.34,combos
2021-04-01 05:28:03,$44.28,combos
2020-03-29 04:15:39,$27.20,combos
2021-01-04 15:17:34,$27.43,combos
2021-04-27 12:47:09,$23.19,combos
2020-02-02 23:37:27,$31.60,combos
2020-08-17 07:52:51,$49.98,combos
2020-11-05 07:09:26,$22.66,combos
2021-03-12 18:56:59,$29.92,combos
2020-12-14 09:17:52,$29.91,combos
2020-01-04 04:53:17,$42.88,combos
2020-10-16 09:18:07,$24.33,combos
2019-12-21 13:52:37,$42.01,combos
2020-09-23 05:44:35,$30.56,combos
2020-06-22 21:05:59,$21.54,combos
2021-02-25 02:58:03,$37.69,combos
2020-09-11 08:04:16,$30.99,combos
2020-04-21 18:37:39,$44.19,combos
2020-05-12 02:45:39,$20.28,combos
2020-05-01 00:49:41,$24.45,combos
2020-03-13 02:55:01,$47.04,combos
2020-07-13 08:00:54,$22.66,combos
2021-02-01 05:26:52,$44.35,combos
2021-01-20 13:41:24,$22.43,combos
2020-08-04 15:19:37,$45.61,combos
2021-03-08 23:31:50,$36.46,combos
2020-07-26 13:39:49,$26.97,combos
2021-01-14 04:55:05,$22.57,combos
2020-07-19 01:40:40,$23.70,combos
2020-02-14 05:37:31,$41.30,combos
2020-07-20 15:02:28,$25.81,combos
2020-12-28 21:27:30,$29.18,combos
2021-01-06 09:10:38,$24.65,combos
2019-12-01 09:33:30,$22.52,combos
2021-04-25 11:03:33,$23.54,combos
2021-01-07 10:57:01,$49.15,combos
2020-12-07 04:00:12,$35.28,combos
2020-11-20 03:32:32,$23.34,combos
2020-11-16 10:54:56,$39.67,combos
2019-12-31 17:33:45,$32.31,combos
2020-10-04 04:36:07,$41.78,combos
2020-12-26 14:35:13,$38.57,combos
2020-12-12 23:58:18,$46.71,combos
2020-08-06 08:50:11,$27.33,combos
2020-03-12 04:02:01,$41.32,combos
2020-10-10 21:31:30,$49.54,combos
2020-08-17 00:02:14,$21.60,combos
2021-01-15 03:34:57,$34.87,combos
2021-04-19 15:48:06,$26.32,combos
2021-02-26 03:05:16,$24.99,combos
2020-07-01 19:43:04,$25.67,combos
2021-02-04 18:52:06,$41.19,combos
2020-05-19 06:53:38,$41.09,combos
2021-01-14 05:32:46,$48.13,combos
2020-02-13 22:13:41,$36.41,combos
2020-06-02 20:27:48,$27.99,combos
2020-03-08 20:43:39,$34.41,combos
2020-12-26 08:26:49,$33.43,combos
2020-03-27 16:12:55,$36.13,combos
2020-02-23 23:15:08,$44.17,combos
2020-06-09 04:40:13,$42.18,combos
2020-08-11 19:12:20,$36.47,combos
2020-05-10 23:10:02,$43.41,combos
2020-10-04 19:15:21,$27.40,combos
2020-04-27 18:42:47,$24.30,combos
2020-01-21 02:49:21,$26.95,combos
2020-03-30 21:02:41,$26.12,combos
2020-02-13 23:39:13,$38.13,combos
2020-08-18 04:14:42,$35.98,combos
2020-12-22 06:12:30,$22.08,combos
2020-10-01 21:04:48,$45.30,combos
2020-04-15 12:55:51,$38.84,combos
2021-04-01 11:27:06,$44.88,combos
2020-04-11 05:42:25,$35.46,combos
2020-05-20 16:18:50,$22.47,combos
2020-12-07 09:00:30,$20.25,combos
2020-12-28 03:52:54,$22.33,combos
2019-12-18 12:21:26,$38.51,combos
2021-01-27 09:58:16,$46.20,combos
2020-05-13 04:42:03,$42.65,combos
2020-07-01 03:48:29,$21.73,combos
2020-11-10 22:09:08,$46.73,combos
2020-04-10 00:09:25,$40.66,combos
2020-11-10 05:55:45,$20.30,combos
2020-12-31 14:45:19,$35.77,combos
2020-09-09 15:30:49,$36.32,combos
2020-03-02 09:38:23,$21.48,combos
2020-12-20 10:08:40,$22.67,combos
2020-12-05 07:54:10,$27.84,combos
2021-02-14 16:47:45,$33.20,combos
2020-07-29 05:51:50,$30.66,combos
2020-08-29 05:56:09,$44.66,combos
2021-03-09 18:13:00,$24.49,combos
2021-02-27 19:10:15,$36.89,combos
2020-11-02 12:23:10,$43.70,combos
2020-02-12 21:11:12,$37.10,combos
2020-01-05 14:43:44,$47.37,combos
2020-11-12 18:46:47,$45.26,combos
2020-08-16 14:15:35,$32.95,combos
2021-01-31 19:04:02,$20.86,combos
2020-05-02 18:02:25,$34.34,combos
2020-12-02 15:08:54,$30.74,combos
2020-08-31 09:26:00,$28.66,combos
2020-05-27 04:40:12,$28.44,combos
2020-12-29 10:17:22,$20.67,combos
2019-12-09 04:13:18,$48.99,combos
2020-02-28 04:26:07,$22.19,combos
2020-10-23 05:08:40,$39.55,combos
2020-01-19 04:02:47,$47.31,combos
2020-06-15 04:47:47,$38.28,combos
2019-12-27 09:27:06,$24.49,combos
2020-12-01 09:52:11,$33.52,combos
2020-04-30 16:32:10,$39.80,combos
2021-02-07 21:01:58,$42.47,combos
2020-02-09 08:35:12,$38.97,combos
2020-11-12 18:34:49,$41.28,combos
2020-08-08 04:18:35,$21.46,combos
2020-09-26 01:27:27,$35.37,combos
2020-02-03 10:00:43,$43.57,combos
2021-04-19 22:04:11,$43.12,combos
2020-11-19 08:21:16,$40.08,combos
2020-04-03 22:07:52,$21.33,combos
2021-01-04 05:30:56,$27.88,combos
2021-03-02 04:20:47,$34.50,combos
2020-12-30 00:56:49,$36.30,combos
2020-07-30 10:03:19,$44.71,combos
2019-12-22 07:26:33,$39.22,combos
2019-12-05 08:09:58,$35.18,combos
2020-08-04 02:28:50,$39.77,combos
2021-04-05 11:46:42,$36.89,combos
2021-04-08 02:24:09,$32.08,combos
2020-05-28 05:51:39,$28.02,combos
2020-05-10 12:09:36,$46.62,combos
2020-06-13 03:59:45,$27.31,combos
2020-04-12 06:44:27,$36.55,combos
2020-01-24 18:44:40,$36.14,combos
2021-02-16 23:00:24,$25.22,combos
2019-12-29 22:53:27,$45.51,combos
2019-12-04 21:00:20,$45.13,combos
2021-04-05 16:57:55,$40.90,combos
2020-05-05 07:37:43,$23.59,combos
2021-02-14 04:10:15,$33.29,combos
2020-03-12 04:07:39,$48.14,combos
2021-04-12 12:42:54,$32.82,combos
2021-01-03 08:47:02,$44.19,combos
2020-05-30 09:54:19,$42.92,combos
2020-01-12 03:39:15,$44.16,combos
2020-02-17 07:00:55,$27.79,combos
2020-02-06 00:07:25,$40.80,combos
2020-01-11 17:02:21,$32.68,combos
2020-09-08 08:44:29,$41.27,combos
2020-03-27 06:44:21,$26.41,combos
2020-06-15 10:34:01,$22.25,combos
2020-01-29 17:47:05,$28.09,combos
2020-03-08 12:51:33,$20.78,combos
2020-09-11 16:51:38,$45.80,combos
2021-04-02 15:35:37,$43.02,combos
2021-03-03 02:35:18,$46.82,combos
2020-06-17 10:47:39,$49.12,combos
2020-10-28 16:22:47,$23.98,combos
2020-10-24 14:10:30,$23.34,combos
2021-01-13 15:34:05,$38.97,combos
2021-01-11 17:18:23,$36.40,combos
2020-05-04 09:56:58,$20.46,combos
2020-11-25 04:40:14,$40.70,combos
2020-04-23 15:54:14,$28.41,combos
2021-04-05 16:35:54,$39.98,combos
2020-05-21 07:38:57,$37.91,combos
2020-10-01 01:33:37,$30.86,combos
2020-11-24 03:55:00,$28.47,combos
2020-10-21 17:09:28,$39.71,combos
2020-06-17 01:03:05,$31.92,combos
2020-06-08 15:06:58,$42.47,combos
2020-12-01 17:56:16,$23.29,combos
2020-12-14 01:40:24,$31.29,combos
2021-04-05 17:23:44,$27.21,combos
2019-12-01 20:25:07,$48.77,combos
2020-07-19 11:47:30,$22.48,combos
2020-08-20 12:11:57,$35.30,combos
2021-02-22 05:56:14,$43.73,combos
2020-05-31 20:32:27,$42.04,combos
2019-12-06 17:40:55,$37.15,combos
2021-02-25 14:40:11,$46.75,combos
2020-08-30 03:36:44,$26.01,combos
2020-09-21 02:44:18,$40.41,combos
2020-04-30 15:45:02,$23.40,combos
2020-08-05 02:43:01,$27.37,combos
2020-09-21 07:58:20,$21.30,combos
2021-02-15 16:53:26,$29.61,combos
2021-04-17 05:44:55,$23.16,combos
2020-08-15 22:27:42,$36.31,combos
2019-12-27 23:15:49,$35.43,combos
2021-03-02 17:17:31,$39.78,combos
2021-01-30 12:14:43,$21.95,combos
2020-02-26 16:05:46,$40.76,combos
2021-01-24 17:35:06,$31.85,combos
2020-03-05 12:32:24,$32.68,combos
2020-08-13 11:16:27,$37.45,combos
2020-01-31 15:53:18,$25.84,combos
2019-12-25 12:27:10,$32.86,combos
2021-03-20 20:54:41,$38.57,combos
2020-11-05 13:43:44,$40.93,combos
2020-06-20 07:28:16,$32.61,combos
2020-08-05 03:23:31,$23.86,combos
2020-02-21 19:51:04,$26.68,combos
2020-04-01 08:15:54,$47.43,combos
2021-02-11 04:53:43,$22.32,combos
2020-11-07 21:32:22,$42.77,combos
2020-12-13 15:50:04,$26.14,combos
2019-12-28 23:40:22,$21.01,combos
2020-06-20 05:00:36,$27.73,combos
2020-05-20 04:51:17,$22.76,combos
2019-12-14 16:50:19,$31.96,combos
2021-03-21 08:36:36,$46.88,combos
2020-08-04 04:40:06,$28.26,combos
2020-01-25 05:39:00,$44.04,combos
2020-07-05 22:57:19,$24.12,combos
2020-06-24 20:12:35,$43.71,combos
2021-03-01 00:03:07,$41.50,combos
2020-12-27 12:27:31,$36.91,combos
2021-01-05 07:10:48,$46.06,combos
2020-01-23 23:21:32,$36.69,combos
2020-06-01 08:19:40,$35.26,combos
2020-08-23 13:49:04,$44.53,combos
2020-12-08 20:20:43,$25.51,combos
2020-01-13 05:17:50,$32.28,combos
2021-04-25 12:11:23,$39.79,combos
2020-07-13 12:45:10,$20.64,combos
2020-03-28 20:34:19,$24.08,combos
2020-08-16 22:33:54,$20.19,combos
2020-10-23 11:58:04,$24.15,combos
2021-01-17 04:22:46,$34.84,combos
2021-03-08 18:11:51,$44.59,combos
2021-03-17 09:21:22,$46.28,combos
2020-05-29 04:12:33,$45.20,combos
2020-07-24 07:51:49,$23.51,combos
2020-12-02 17:18:26,$49.27,combos
2020-10-10 19:08:35,$24.07,combos
2020-12-17 12:40:29,$47.44,combos
2021-02-21 10:29:49,$25.95,combos
2020-03-08 00:03:39,$39.44,combos
2020-01-06 08:54:37,$48.35,combos
2019-12-09 15:14:43,$37.99,combos
2020-04-13 10:08:08,$28.61,combos
2021-02-08 09:40:41,$37.76,combos
2020-07-15 13:28:47,$26.87,combos
2020-05-31 00:46:09,$47.48,combos
2021-03-23 16:22:02,$25.19,combos
2020-11-17 18:08:56,$27.02,combos
2020-11-02 23:03:11,$28.76,combos
2020-08-25 15:17:43,$28.60,combos
2020-08-25 16:49:46,$28.03,combos
2020-11-19 16:34:16,$39.81,combos
2020-03-30 06:42:10,$25.79,combos
2021-01-06 07:37:46,$38.78,combos
2021-04-05 12:29:55,$26.55,combos
2020-03-12 18:21:30,$40.78,combos
2021-03-22 08:16:20,$44.56,combos
2020-11-14 14:04:04,$30.53,combos
2020-03-02 13:57:56,$20.21,combos
2020-10-14 16:03:37,$37.64,combos
2020-12-09 14:07:48,$38.79,combos
2020-07-17 16:25:08,$32.74,combos
2020-12-21 14:43:41,$34.30,combos
2020-02-21 12:17:56,$28.43,combos
2020-07-13 20:46:35,$29.65,combos
2020-11-08 08:35:37,$44.81,combos
2020-02-19 04:55:42,$47.78,combos
2021-03-16 00:11:35,$25.36,combos
2020-08-12 15:09:05,$22.82,combos
2020-03-08 19:25:49,$39.83,combos
2020-06-23 06:04:39,$35.03,combos
2020-08-25 23:13:10,$49.52,combos
2020-02-15 07:30:55,$33.86,combos
2020-02-20 07:07:35,$29.12,combos
2021-01-31 20:13:52,$49.03,combos
2020-05-09 22:02:27,$33.88,combos
2020-09-20 01:13:45,$31.59,combos
2019-12-02 21:56:04,$26.87,combos
2020-01-02 20:44:05,$33.31,combos
2020-07-03 22:36:26,$34.08,combos
2020-07-06 10:14:33,$34.40,combos
2020-06-28 19:44:45,$41.26,combos
2020-02-13 16:17:30,$42.24,combos
2020-06-10 01:58:48,$43.76,combos
2020-11-07 18:33:47,$22.04,combos
2020-07-10 13:25:11,$38.79,combos
2020-11-06 21:10:28,$32.05,combos
2020-03-30 04:24:15,$37.30,combos
2020-12-17 06:50:49,$24.72,combos
2020-03-04 06:57:44,$30.77,combos
2020-05-24 09:56:28,$26.36,combos
2020-11-16 03:22:43,$26.88,combos
2020-05-03 08:06:51,$36.13,combos
2021-01-14 18:51:14,$31.17,combos
2020-08-26 17:03:07,$21.63,combos
2020-03-02 02:39:15,$36.40,combos
2019-12-08 13:43:02,$26.52,combos
2020-12-01 09:52:10,$41.68,combos
2020-07-01 05:09:13,$33.60,combos
2021-02-18 21:05:48,$39.17,combos
2020-02-07 14:38:20,$31.55,combos
2020-12-20 01:58:05,$45.13,combos
2021-01-09 23:46:42,$24.05,combos
2020-01-25 22:18:15,$42.38,combos
2020-04-26 17:06:57,$29.20,combos
2020-10-12 13:09:44,$34.92,combos
2019-12-05 19:49:08,$41.93,combos
2020-09-19 07:24:35,$38.00,combos
2020-01-21 15:55:28,$29.47,combos
2020-01-21 20:38:09,$20.36,combos
2020-09-15 06:09:50,$47.51,combos
2020-02-12 00:27:48,$49.53,combos
2020-12-09 18:34:17,$24.68,combos
2020-07-25 10:35:03,$21.23,combos
2020-05-03 20:28:03,$46.51,combos
2020-10-02 00:50:18,$42.30,combos
2020-12-12 09:53:20,$25.97,combos
2020-08-30 04:27:03,$36.14,combos
2021-03-29 12:04:13,$38.99,combos
2020-02-07 18:57:07,$27.15,combos
2020-10-19 15:16:20,$47.92,combos
2021-03-27 17:22:22,$30.38,combos
2021-01-06 09:31:35,$25.03,combos
2020-12-25 03:42:58,$26.92,combos
2019-12-21 14:59:35,$46.81,combos
2020-06-25 11:44:31,$37.20,combos
2020-02-10 15:31:21,$35.46,combos
2021-01-21 19:47:26,$40.06,combos
2020-09-25 15:13:10,$21.63,combos
2020-06-19 14:32:03,$38.04,combos
2020-05-27 04:21:13,$30.62,combos
2020-11-11 14:03:22,$22.81,combos
2021-03-15 21:47:17,$26.11,combos
2021-01-04 21:03:04,$23.75,combos
2020-10-29 08:37:10,$25.55,combos
2021-01-14 00:13:45,$21.79,combos
2020-05-05 20:26:37,$46.41,combos
2021-04-01 18:42:35,$28.00,combos
2020-01-08 20:36:00,$29.09,combos
2020-04-14 14:35:00,$41.59,combos
2021-04-21 21:59:12,$41.35,combos
2020-05-16 14:52:11,$30.53,combos
2020-07-04 10:07:17,$26.60,combos
2020-01-20 16:50:13,$37.86,combos
2021-01-03 19:08:18,$46.80,combos
2020-01-31 04:06:57,$41.76,combos
2021-01-11 01:31:21,$46.72,combos
2020-09-30 15:28:17,$34.73,combos
2020-04-15 17:42:47,$47.85,combos
2020-11-18 06:04:31,$26.79,combos
2021-01-15 08:31:34,$24.21,combos
2020-07-24 18:23:43,$50.00,combos
2020-07-25 20:49:37,$35.73,combos
2020-09-04 00:08:19,$25.19,combos
2020-11-09 00:26:12,$27.41,combos
2020-06-01 01:28:49,$25.19,combos
2020-12-15 05:03:16,$43.25,combos
2021-01-09 14:38:29,$27.76,combos
2020-11-10 21:10:37,$30.17,combos
2020-10-05 14:22:22,$22.64,combos
2019-12-03 11:44:33,$46.48,combos
2020-05-13 18:36:32,$49.03,combos
2020-07-08 16:52:55,$30.30,combos
2021-03-23 15:12:31,$22.63,combos
2020-10-26 22:22:31,$20.81,combos
2021-03-24 18:55:48,$43.61,combos
2020-07-21 07:08:06,$31.23,combos
2020-11-15 14:52:11,$26.32,combos
2020-08-11 00:36:34,$40.37,combos
2019-12-08 03:25:26,$36.19,combos
2020-03-07 20:21:07,$49.08,combos
2020-07-22 06:07:24,$27.62,combos
2021-03-05 07:12:05,$31.27,combos
2021-02-10 07:48:19,$42.35,combos
2021-02-15 13:51:23,$40.23,combos
2020-07-30 02:39:00,$20.22,combos
2020-01-10 07:27:05,$23.47,combos
2020-04-08 06:27:44,$46.09,combos
2020-09-04 04:40:30,$30.77,combos
2020-12-03 08:07:32,$44.13,combos
2020-09-14 17:51:16,$27.51,combos
2020-08-28 21:44:16,$44.71,combos
2021-01-01 09:36:31,$22.67,combos
2020-01-06 20:01:32,$22.26,combos
2020-01-28 16:55:23,$20.45,combos
2020-01-22 20:14:24,$21.33,combos
2021-03-06 02:43:01,$46.98,combos
2020-09-07 16:33:11,$37.83,combos
2020-09-02 21:20:31,$25.45,combos
2020-09-18 13:08:37,$28.11,combos
2021-01-25 03:27:31,$41.64,combos
2021-04-03 18:10:58,$49.08,combos
2020-01-10 21:56:31,$42.16,combos
2020-03-05 09:38:44,$25.55,combos
2021-01-26 04:21:43,$20.71,combos
2020-01-18 23:50:25,$35.70,combos
2020-04-11 16:05:14,$27.38,combos
2020-01-08 15:39:10,$26.78,combos
2020-08-23 10:54:05,$20.76,combos
2020-08-11 04:13:18,$37.91,combos
2021-02-20 17:52:35,$25.55,combos
2021-01-09 01:03:35,$29.74,combos
2020-12-22 23:48:57,$47.70,combos
2021-02-23 19:08:55,$43.93,combos
2020-06-17 05:36:05,$26.97,combos
2020-10-26 15:48:41,$27.97,combos
2020-06-28 10:15:55,$20.18,combos
2020-07-25 17:46:16,$45.83,combos
2020-06-30 17:54:25,$30.38,combos
2020-09-09 12:44:31,$23.69,combos
2020-09-06 06:02:33,$24.65,combos
2020-06-30 09:43:32,$31.22,combos
2020-01-14 16:41:36,$33.68,combos
2020-01-23 09:00:48,$38.76,combos
2020-10-31 08:20:34,$42.75,combos
2020-12-05 18:01:30,$43.95,combos
2020-06-04 20:14:55,$44.23,combos
2020-06-28 20:24:18,$35.69,combos
2020-09-27 07:21:22,$23.25,combos
2020-11-10 07:35:16,$47.37,combos
2020-01-30 07:54:26,$35.84,combos
2020-04-02 10:41:47,$35.86,combos
2021-04-05 19:43:52,$28.86,combos
2020-12-05 14:23:26,$33.93,combos
2020-12-15 23:24:09,$24.55,combos
2021-04-12 05:33:44,$45.34,combos
2021-03-08 02:27:18,$29.66,combos
2020-01-06 03:37:45,$40.17,combos
2020-04-25 22:06:17,$33.21,combos
2021-03-13 23:08:48,$24.07,combos
2020-02-06 02:04:58,$48.42,combos
2020-01-08 17:53:07,$28.30,combos
2020-09-17 07:39:52,$26.85,combos
2020-02-09 18:56:45,$41.55,combos
2021-02-23 22:13:17,$45.23,combos
2021-02-12 02:06:56,$29.33,combos
2020-03-25 01:09:43,$41.94,combos
2020-04-12 01:59:02,$22.55,combos
2020-11-23 23:16:50,$24.90,combos
2021-04-09 07:26:45,$38.73,combos
2021-02-22 19:13:06,$33.60,combos
2021-04-13 04:06:19,$27.20,combos
2021-02-10 17:04:56,$49.99,combos
2020-07-14 10:22:00,$44.94,combos
2020-03-15 21:24:58,$37.13,combos
2021-01-17 03:37:37,$32.52,combos
2020-05-20 01:47:24,$38.80,combos
2020-08-02 08:48:50,$31.54,combos
2020-08-24 06:56:29,$48.22,combos
2021-01-19 02:25:48,$36.84,combos
2020-08-05 02:48:21,$25.43,combos
2021-03-13 03:18:19,$21.70,combos
2020-07-15 09:35:15,$24.31,combos
2021-01-10 07:40:37,$38.84,combos
2020-07-05 06:52:53,$42.19,combos
2021-01-03 17:16:33,$44.15,combos
2021-03-22 08:28:38,$41.91,combos
2021-02-07 15:13:28,$24.96,combos
2020-09-20 21:34:50,$47.04,combos
2020-02-19 04:10:50,$39.90,combos
2020-08-24 12:41:48,$34.86,combos
2021-04-28 22:12:37,$45.86,combos
2020-04-10 11:52:14,$49.54,combos
2020-10-06 20:18:56,$23.51,combos
2019-12-05 19:35:26,$43.70,combos
2020-04-19 00:09:53,$29.91,combos
2020-06-28 23:13:10,$44.86,combos
2020-05-17 10:04:41,$37.84,combos
2021-03-01 05:29:20,$30.03,combos
2020-09-29 06:20:22,$49.41,combos
2021-03-09 11:01:35,$22.72,combos
2020-06-24 08:40:45,$20.11,combos
2020-09-09 21:09:34,$43.28,combos
2020-06-15 10:49:19,$32.51,combos
2021-03-16 01:49:32,$49.75,combos
2021-01-02 05:38:50,$29.82,combos
2020-02-27 15:15:06,$29.60,combos
2020-04-21 10:54:30,$31.31,combos
2020-07-02 08:04:31,$26.65,combos
2020-09-23 18:31:35,$30.78,combos
2021-01-30 19:37:34,$39.97,combos
2020-06-27 23:43:51,$24.27,combos
2020-08-28 04:23:14,$48.53,combos
2020-09-21 12:43:41,$40.10,combos
2021-01-16 21:41:27,$37.20,combos
2020-06-29 23:40:04,$49.64,combos
2020-09-08 19:42:24,$45.69,combos
2021-03-15 10:20:40,$39.41,combos
2021-04-11 20:45:09,$29.05,combos
2021-03-10 21:08:16,$33.99,combos
2021-01-08 23:04:23,$31.92,combos
2019-12-18 16:23:38,$39.76,combos
2020-08-31 09:02:49,$25.75,combos
2020-09-25 19:31:56,$47.98,combos
2020-01-06 10:45:42,$38.75,combos
2020-01-03 09:24:25,$32.41,combos
2021-02-06 11:57:08,$48.45,combos
2020-06-17 16:49:36,$29.13,combos
2020-01-20 12:15:27,$47.80,combos
2019-12-07 22:55:37,$30.10,combos
2020-11-14 20:52:35,$33.70,combos
2021-02-04 00:28:33,$47.29,combos
2021-01-12 11:42:16,$45.04,combos
2020-08-21 00:10:30,$39.26,combos
2019-12-01 11:19:02,$30.18,combos
2019-12-17 11:48:36,$35.95,combos
2021-03-29 01:47:50,$27.62,combos
2020-07-23 06:51:23,$27.80,combos
2020-04-06 21:05:17,$22.24,combos
2021-01-07 18:46:56,$29.70,combos
2021-03-03 23:18:46,$28.75,combos
2020-06-29 10:10:15,$28.52,combos
2020-05-26 23:05:59,$30.84,combos
2021-04-24 05:50:46,$45.11,combos
2020-03-05 06:40:11,$28.33,combos
2020-09-11 01:23:21,$20.06,combos
2019-12-11 10:58:41,$23.78,combos
2020-06-09 06:32:05,$22.26,combos
2019-12-23 20:23:23,$27.17,combos
2020-03-01 03:31:05,$25.90,combos
2020-04-29 16:11:51,$23.59,combos
2019-12-03 08:20:02,$25.71,combos
2020-04-08 04:48:10,$44.36,combos
2020-04-15 05:21:03,$25.65,combos
2021-03-02 17:12:36,$35.52,combos
2020-12-26 14:15:48,$46.26,combos
2021-02-08 23:47:15,$49.85,combos
2020-11-14 06:37:39,$49.10,combos
2020-09-19 05:20:16,$49.58,combos
2020-10-23 14:59:43,$49.29,combos
2020-01-15 04:13:10,$46.74,combos
2020-09-06 11:55:32,$43.36,combos
2019-12-22 11:00:43,$28.22,combos
2020-04-19 08:56:11,$30.13,combos
2020-08-29 23:30:47,$38.97,combos
2021-04-17 16:43:36,$41.26,combos
2021-03-31 22:11:27,$45.21,combos
2020-03-09 04:19:30,$30.37,combos
2020-06-10 00:33:42,$45.93,combos
2020-01-31 15:55:39,$24.19,combos
2020-04-10 05:43:57,$39.94,combos
2020-04-17 15:24:27,$49.48,combos
2020-03-23 07:58:04,$45.84,combos
2021-01-02 15:21:34,$47.71,combos
2020-09-29 11:59:33,$30.12,combos
2020-11-09 23:07:00,$40.22,combos
2020-09-14 20:20:59,$23.82,combos
2020-04-29 16:51:06,$25.42,combos
2020-04-29 19:20:54,$39.62,combos
